Sentence,Source,Published_Date
South Asian University Sacks Professor Who Backed Student Protests NDTV.,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOY1JjclhtbkZWYVJaSThSRHE5cjZlT0d3MVRzWld5VE95R19BbmhvU2psUU5DM2ZYNjlBQ0JHSThyZmpEU3V3N21MMUx5SEt3ZnZReDB5NjBWSHBTUkRVUzR0dEtMTk9uRlNCWlRQR0tZemRPQ3ZXSDlOaTZPMHNZd1A1dXVVR3d6d2xfRjhJWnhFY3JYbHZCV2NUVXQ4MmRYMEQ2SGdSRWTSAbABQVVfeXFMTlhYVEF0dHdtZ1pSdVZuaFVZMnFWaHhtbHZJektKT2FzWm4tQVQwcHM5bDVZUlY4V3EwTFZFY1EzdnlPODhfelFIWWtqbENmQzhlSlp1VjNiWTJfaEMwMTV6OVlhMGZPYVp2cDRqQ2FrSHNiWWRwU1RPaDFNUkRlOWtSMi1mVEJIODdYRjM0QWUwMzR2S3NzaVZ3djF4ZjZaTVFJVnBnTjNCTnlGTFhaMEw?oc=5,2025-09-12
Indonesia’s fury and deep resentment rages on despite crackdown.,https://news.google.com/rss/articles/CBMifkFVX3lxTE1PXzFkNF94NUhkcm45a0U0TFFacVRpMkFTVGFScXQyY0ZyUG1KakwyMjdVUy1YU0pfY0JaVmlzZ3p6WDA5RHFId1NOZEg4QVV1aFViQUJNQ1h0Y3owV1lPWDBLd2xsd2Rwa1NOM3R0a210bnJQOE1jZEtCdUkzdw?oc=5,2025-09-01
Here’s what to know - CNN.,https://news.google.com/rss/articles/CBMifkFVX3lxTE1PXzFkNF94NUhkcm45a0U0TFFacVRpMkFTVGFScXQyY0ZyUG1KakwyMjdVUy1YU0pfY0JaVmlzZ3p6WDA5RHFId1NOZEg4QVV1aFViQUJNQ1h0Y3owV1lPWDBLd2xsd2Rwa1NOM3R0a210bnJQOE1jZEtCdUkzdw?oc=5,2025-09-01
4 men attempt to sexually assault student of South Asian University: Police launch probe amid campus protests - The Indian Express.,https://news.google.com/rss/articles/CBMixwFBVV95cUxQSS1uSGpSYXo2czZIUTBSa2MxWC1PRkpGVHVDZnE4cHpEejZKVEZfVjB0YUthMVpVeno3ZWt2MmtzQ2l5RXljX3YtT3hFV19WMHZfR1VqT2RDRTRfQjJaaU9fQ3hWZEVnRDZzbWwtWW94V0dYYVlJd3NSdlFRTkdtS2ktcWVUeTQtSDVRS0EwcUZYT1BnOTFNRlE1eXJjZHB3dGc5VjhrVlFEMm0zNk04bXBDV0JucnFXQWdubldvS0ZJUzRUU19V0gHOAUFVX3lxTE9PU3A1aFJHU2VfdEZHd0tsYkhJVS1fdU9mME9MY2o2bjM4YUtaaVM5WWlkc0hxLTdlWjlqb1RteHJ5WjI1aW43WlEyUXkybm5zWmR0ZGo4ZUhqY3U2VXBYLVFKUjduUG1tTlJ4TjlZWXJDNnY2M25PQ1FEa3hVclZhREN6UVR0MmZVVVhpNlBybm9ycDBWeXBmRlk4aFBTRG5DelduNUdBekdDN2V6Z2Z5VkNpUmNkb242VzRrV3dMcUdlcWc2eHRrZEJLV3Zn?oc=5,2025-10-14
4 men attempt to sexually assault student of South Asian University: Police launch probe amid campus protests The Indian Express.,https://news.google.com/rss/articles/CBMixwFBVV95cUxQSS1uSGpSYXo2czZIUTBSa2MxWC1PRkpGVHVDZnE4cHpEejZKVEZfVjB0YUthMVpVeno3ZWt2MmtzQ2l5RXljX3YtT3hFV19WMHZfR1VqT2RDRTRfQjJaaU9fQ3hWZEVnRDZzbWwtWW94V0dYYVlJd3NSdlFRTkdtS2ktcWVUeTQtSDVRS0EwcUZYT1BnOTFNRlE1eXJjZHB3dGc5VjhrVlFEMm0zNk04bXBDV0JucnFXQWdubldvS0ZJUzRUU19V0gHOAUFVX3lxTE9PU3A1aFJHU2VfdEZHd0tsYkhJVS1fdU9mME9MY2o2bjM4YUtaaVM5WWlkc0hxLTdlWjlqb1RteHJ5WjI1aW43WlEyUXkybm5zWmR0ZGo4ZUhqY3U2VXBYLVFKUjduUG1tTlJ4TjlZWXJDNnY2M25PQ1FEa3hVclZhREN6UVR0MmZVVVhpNlBybm9ycDBWeXBmRlk4aFBTRG5DelduNUdBekdDN2V6Z2Z5VkNpUmNkb242VzRrV3dMcUdlcWc2eHRrZEJLV3Zn?oc=5,2025-10-14
"Delhi: MEA seeks report from South Asian University over 'sexual assault' case; protests erupt, students - Times of India.",https://news.google.com/rss/articles/CBMizwFBVV95cUxONTdkZjdnREg3UkZpdkNtU185TnpWQlFVQl9vZHduUmpqSkJKblhWNmNCNzNtaTVoTmhrMi0tdU9vSW5hLVNtSktoLURLLXFEOC1qTWhpNHVoNGRmV0NMSHdyNXFwYUQwdUpNWTdYdTIzU2VCNWxhMnF5ZmNBMkJWZU5wMGRIUGhiRVVWakdYTnFzdU9kU19OUDZfVmNoMWg4dmc3ekZSVHJxOFlvTWVoVmhTdmNSRG5ZVWZYbko1UGNYeDlPSHVGc05MZlZVeGPSAdQBQVVfeXFMTUE5bmY1NEhpRHA2TFFSdFBfbnVGSEFKYzFJOUVHM0dGZFlvVjVfdWFwSnZHZXNvaWJjSHk4YnROLWFUSlh4TDg5b1dzdnlOWElCODBPY2xRMGF5bEQ3bktNSUhNR1VSMEZUdUJUbWRYVmlJSkc4SjhXdnFQQTFPcU5qT25SM0tYZVV6R2YzUG5DU1lBMjRrVklNLXJDcVpJYTNaNmhINGZsM3pJdk4yZl9kd2dEbFYwMU1QYWFRbXVacURKVXFBVE9ycjM1eUt6ckt0VGw?oc=5,2025-10-15
"Delhi: MEA seeks report from South Asian University over 'sexual assault' case; protests erupt, students Times of India.",https://news.google.com/rss/articles/CBMizwFBVV95cUxONTdkZjdnREg3UkZpdkNtU185TnpWQlFVQl9vZHduUmpqSkJKblhWNmNCNzNtaTVoTmhrMi0tdU9vSW5hLVNtSktoLURLLXFEOC1qTWhpNHVoNGRmV0NMSHdyNXFwYUQwdUpNWTdYdTIzU2VCNWxhMnF5ZmNBMkJWZU5wMGRIUGhiRVVWakdYTnFzdU9kU19OUDZfVmNoMWg4dmc3ekZSVHJxOFlvTWVoVmhTdmNSRG5ZVWZYbko1UGNYeDlPSHVGc05MZlZVeGPSAdQBQVVfeXFMTUE5bmY1NEhpRHA2TFFSdFBfbnVGSEFKYzFJOUVHM0dGZFlvVjVfdWFwSnZHZXNvaWJjSHk4YnROLWFUSlh4TDg5b1dzdnlOWElCODBPY2xRMGF5bEQ3bktNSUhNR1VSMEZUdUJUbWRYVmlJSkc4SjhXdnFQQTFPcU5qT25SM0tYZVV6R2YzUG5DU1lBMjRrVklNLXJDcVpJYTNaNmhINGZsM3pJdk4yZl9kd2dEbFYwMU1QYWFRbXVacURKVXFBVE9ycjM1eUt6ckt0VGw?oc=5,2025-10-15
"South Asian University students protest gang-rape bid, demand transparent probe - Telegraph India.",https://news.google.com/rss/articles/CBMi2gFBVV95cUxPbXp1Qm5yRThVWEJQTDA1QlZfTjVRbmw5ZU04c0dGNld4WXdTbDFLV0NGMEZsUEswY1YxQnJxNmlkU2NPOXRFRTJwTWRnTTBXSi1kenpPX2J4YVBvZHVJRl9RTWloZU5fT1lsLTV1NWwxQmo2X2h4TGF0aGxMTEkxeDlLX19jbXluVzFYbVRXQTg4bF9BUC1QNzNtODUySmdtRVNsd3p4emlwVmFmTWptY0xvaDVpcGdiNWVpdlNDLUNaaDFOMkdHTVdmVnJsME9tR3BTRHI4NTNWZ9IB3wFBVV95cUxNRzlyUnNDU1AzQ0ltcGpQLWNkNEVjbE9wenpuZkNCZ3dWNzNBd05mSU9FOVV1SzZOQ291Unpqb0tiZ3FtYlhJYWxBMEpwbncybkVkS2VZTE9FQU5OeHVNa0plSFQ3YVNJMmxBaUNNSWJ2cGEyRHl6X0F2MTd2aVgzT0dDdHRWX2hBRmRiTFRfVVNrM05XVWZaWnY1TEU0WWhFM2E1Z3AzYzZNb3Z0X0dVWG5DTjJjREg5aFJ3a2x0QTQtUlRNVE5VRDgyMFFoS0d2SVQ0bzQyWGM1ZmFqUnBn?oc=5,2025-10-15
"South Asian University students protest gang-rape bid, demand transparent probe Telegraph India.",https://news.google.com/rss/articles/CBMi2gFBVV95cUxPbXp1Qm5yRThVWEJQTDA1QlZfTjVRbmw5ZU04c0dGNld4WXdTbDFLV0NGMEZsUEswY1YxQnJxNmlkU2NPOXRFRTJwTWRnTTBXSi1kenpPX2J4YVBvZHVJRl9RTWloZU5fT1lsLTV1NWwxQmo2X2h4TGF0aGxMTEkxeDlLX19jbXluVzFYbVRXQTg4bF9BUC1QNzNtODUySmdtRVNsd3p4emlwVmFmTWptY0xvaDVpcGdiNWVpdlNDLUNaaDFOMkdHTVdmVnJsME9tR3BTRHI4NTNWZ9IB3wFBVV95cUxNRzlyUnNDU1AzQ0ltcGpQLWNkNEVjbE9wenpuZkNCZ3dWNzNBd05mSU9FOVV1SzZOQ291Unpqb0tiZ3FtYlhJYWxBMEpwbncybkVkS2VZTE9FQU5OeHVNa0plSFQ3YVNJMmxBaUNNSWJ2cGEyRHl6X0F2MTd2aVgzT0dDdHRWX2hBRmRiTFRfVVNrM05XVWZaWnY1TEU0WWhFM2E1Z3AzYzZNb3Z0X0dVWG5DTjJjREg5aFJ3a2x0QTQtUlRNVE5VRDgyMFFoS0d2SVQ0bzQyWGM1ZmFqUnBn?oc=5,2025-10-15
"Indonesian police fire tear gas, rubber bullets at student protesters - Reuters.",https://news.google.com/rss/articles/CBMivAFBVV95cUxPRjEtZ3VTMEpFdWhLZlRkMDlSczl4QnJxdWZBOEZwTkpDQmNHOWQ5ZzQ4N1lPdWtITVNPMmJsTnVLbjZjLVMyR29RTm5xeGUwRC02R1I3LTZQQXY3cThLczdNaWFaaFlsOGN5TnViMUlsbnZKWC12dHgzMFp4a2ZBMkdEQUxnVE9rdk43alFuTUFrelZCaVFQbVlYLVctamZIRXJoXzFkWkdkRkJnOUtRYkpQbVRHWkxGeVprNg?oc=5,2025-09-02
"Indonesian police fire tear gas, rubber bullets at student protesters Reuters.",https://news.google.com/rss/articles/CBMivAFBVV95cUxPRjEtZ3VTMEpFdWhLZlRkMDlSczl4QnJxdWZBOEZwTkpDQmNHOWQ5ZzQ4N1lPdWtITVNPMmJsTnVLbjZjLVMyR29RTm5xeGUwRC02R1I3LTZQQXY3cThLczdNaWFaaFlsOGN5TnViMUlsbnZKWC12dHgzMFp4a2ZBMkdEQUxnVE9rdk43alFuTUFrelZCaVFQbVlYLVctamZIRXJoXzFkWkdkRkJnOUtRYkpQbVRHWkxGeVprNg?oc=5,2025-09-02
Delhi horror: Student 'sexually assaulted' at South Asian University; protests erupt at college premises - Times of India.,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOa2dEUXE3bUxEdG5peGJnMS1KZHZkUFVXOWVlay13ZlJGRm91RS1xNE92VFdGeFN4SGlma3NQNno3cWhtS2Z1bWNPR2V5Rjl1WERSZUctMjVmbG5RMXZHdjJRSUR4MG9BcmE3VWNjS2ozVC10SnYxYjJiaXFIczNfSmJpcTRXN1FIV3gtM1g3SDNUWXVVMFRhWXBLb3NEWWNEc0pNeDZYLUx1YnRWQVZseFZWb2tLa09YZ2dTaE1XRGNTUmthVE5sUzZOZEJzYWZxNXBaSnBCMzfSAd4BQVVfeXFMT2lUeGowWnI0SXRsR1hJYWtVZTFxaFlaQVZGa2VrcnhTYkQ5WEpJNzY5cWh1bU9XRGRsUW04VzJJMUhVb0pyT05PNlVsVkRhSjZ5R0h5MkdlNFY3QUtGVTJ6VmdpN1ozUjFRc3NmbGpmTnYxM1BnZEoxaW9FS3hEN0txNHY2VGczekNpWEN3bkdBWDB5WlNBVGoxS3lGWEppd3picUNMbkx4SktwUGhva0JkRW9UVWczY3dtMUFtYWxySVBpZmV5ajVrZkVJblpXQXdIR0ZaV054SE5zVjNB?oc=5,2025-10-14
Delhi horror: Student 'sexually assaulted' at South Asian University; protests erupt at college premises Times of India.,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOa2dEUXE3bUxEdG5peGJnMS1KZHZkUFVXOWVlay13ZlJGRm91RS1xNE92VFdGeFN4SGlma3NQNno3cWhtS2Z1bWNPR2V5Rjl1WERSZUctMjVmbG5RMXZHdjJRSUR4MG9BcmE3VWNjS2ozVC10SnYxYjJiaXFIczNfSmJpcTRXN1FIV3gtM1g3SDNUWXVVMFRhWXBLb3NEWWNEc0pNeDZYLUx1YnRWQVZseFZWb2tLa09YZ2dTaE1XRGNTUmthVE5sUzZOZEJzYWZxNXBaSnBCMzfSAd4BQVVfeXFMT2lUeGowWnI0SXRsR1hJYWtVZTFxaFlaQVZGa2VrcnhTYkQ5WEpJNzY5cWh1bU9XRGRsUW04VzJJMUhVb0pyT05PNlVsVkRhSjZ5R0h5MkdlNFY3QUtGVTJ6VmdpN1ozUjFRc3NmbGpmTnYxM1BnZEoxaW9FS3hEN0txNHY2VGczekNpWEN3bkdBWDB5WlNBVGoxS3lGWEppd3picUNMbkx4SktwUGhva0JkRW9UVWczY3dtMUFtYWxySVBpZmV5ajVrZkVJblpXQXdIR0ZaV054SE5zVjNB?oc=5,2025-10-14
Indonesian democracy takes another hit - East Asia Forum.,https://news.google.com/rss/articles/CBMiggFBVV95cUxObTlKa0hTT0ZIbjZKSWZnZm93dVNaOUVxV25sc3B3NURFMGFBUTRBcjc3ZXI0UGhaN1c3SnlDcmczeV9TNVJmTGVHa0l1S21fZzBSQ0dXRXF6Z0Z3UExnTWxXeTRqdjdRdkRtMG03OXJ3VlhvNUEwRVY5QS1hNlhCdi1B?oc=5,2025-04-22
Indonesian democracy takes another hit East Asia Forum.,https://news.google.com/rss/articles/CBMiggFBVV95cUxObTlKa0hTT0ZIbjZKSWZnZm93dVNaOUVxV25sc3B3NURFMGFBUTRBcjc3ZXI0UGhaN1c3SnlDcmczeV9TNVJmTGVHa0l1S21fZzBSQ0dXRXF6Z0Z3UExnTWxXeTRqdjdRdkRtMG03OXJ3VlhvNUEwRVY5QS1hNlhCdi1B?oc=5,2025-04-22
"Indonesian students defy crackdown after deadly riots, demanding reform - Reuters.",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQVEtxV3oxWVZHZWtMN0U2cjRTaHRTY3JwM2ppajByUFAyQW1KUmU2dmh2WkQ4QjBHRjYxQ2owNlhIUXZoSDBycndiRmF1bkZKNnJIbkRrblRkRkRCM0RHSTJIMnVQRHpyOFdta1BhakdiNVExVUFQbk0xMC02dGlMR0Y4eUY2di1ZVGdIM0puaFIwWW9ZcWlaSmo3cE03TmJaZ2xOYnJKbmpYTG0ySmZobnJ5Tnl3QXA5YWFsb2VqWmZCUzA?oc=5,2025-09-01
"Indonesian students defy crackdown after deadly riots, demanding reform Reuters.",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQVEtxV3oxWVZHZWtMN0U2cjRTaHRTY3JwM2ppajByUFAyQW1KUmU2dmh2WkQ4QjBHRjYxQ2owNlhIUXZoSDBycndiRmF1bkZKNnJIbkRrblRkRkRCM0RHSTJIMnVQRHpyOFdta1BhakdiNVExVUFQbk0xMC02dGlMR0Y4eUY2di1ZVGdIM0puaFIwWW9ZcWlaSmo3cE03TmJaZ2xOYnJKbmpYTG0ySmZobnJ5Tnl3QXA5YWFsb2VqWmZCUzA?oc=5,2025-09-01
"SAU suspends hostel employee, removes warden role after student protests over assault - Telegraph India.",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPeEJ1bHZvb2xWVlJGMG1mZWozaHQ5YTFrWGptTjhad2VQQjN6MTdzeHBEOURvanEyYUprNHYxTDZMMzk0dldPTm1ybFc4VGNwQmlBdm1INXptWGhsLWVIQ09HU2FkUXY5Sjl6SEg2Nmw5RzVLUjNGRW45cWEtR2ZORTRVQktIYjl4Zm9FU0FqNE10RXgyQWp4Y2ROMU53SXloQ25rZVR6UW9aTi15ZFAzM05Yb2pPTkc3VUhBZ0dJd2ZLWTdHZHU4NnhjNXdjaktOTkFucVB0MzhRRUHSAeABQVVfeXFMTm80S1ZicjVFSklOdzkzZ1NXdmNEc1lQRFBiaXhjRVNYdXpTNEozRFR1M3JjR1FFa3BuVFFJcHp4TG9GZXBwbW5EVDFselk5aDRXRTRRRmt5MHFoMVR0UTFoTTZhLTFkeE9mTzFTYXR0aVNhNWtsRlZ0VGxpWXo1VjBTNWpCM0FDRjZvRXFZZThSTXVzM3MxMHl0VndfVWNfSWVvRmRCamZxS3dESVZ6UllORXhEbUo4QnNQeHJmbGhWaVFvSm1jUmJKcWpITnQ2UTRPVzQ1R1Uyckh1bUZGcUQ?oc=5,2025-10-17
"SAU suspends hostel employee, removes warden role after student protests over assault Telegraph India.",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPeEJ1bHZvb2xWVlJGMG1mZWozaHQ5YTFrWGptTjhad2VQQjN6MTdzeHBEOURvanEyYUprNHYxTDZMMzk0dldPTm1ybFc4VGNwQmlBdm1INXptWGhsLWVIQ09HU2FkUXY5Sjl6SEg2Nmw5RzVLUjNGRW45cWEtR2ZORTRVQktIYjl4Zm9FU0FqNE10RXgyQWp4Y2ROMU53SXloQ25rZVR6UW9aTi15ZFAzM05Yb2pPTkc3VUhBZ0dJd2ZLWTdHZHU4NnhjNXdjaktOTkFucVB0MzhRRUHSAeABQVVfeXFMTm80S1ZicjVFSklOdzkzZ1NXdmNEc1lQRFBiaXhjRVNYdXpTNEozRFR1M3JjR1FFa3BuVFFJcHp4TG9GZXBwbW5EVDFselk5aDRXRTRRRmt5MHFoMVR0UTFoTTZhLTFkeE9mTzFTYXR0aVNhNWtsRlZ0VGxpWXo1VjBTNWpCM0FDRjZvRXFZZThSTXVzM3MxMHl0VndfVWNfSWVvRmRCamZxS3dESVZ6UllORXhEbUo4QnNQeHJmbGhWaVFvSm1jUmJKcWpITnQ2UTRPVzQ1R1Uyckh1bUZGcUQ?oc=5,2025-10-17
Timor-Leste’s Protests Fit Into a Regional Trend - Foreign Policy.,https://news.google.com/rss/articles/CBMihgFBVV95cUxOWVRLdy02SDlvdFFFeTdzZmdBQjRRNl9uYklDc0o2blNwYm1vMHFnbEN4MUhleHFsTnpTeFp4WktaTDdVbGFBb2Y1OWdCS0lMVlhVOThGX0hlZkhOV2lmVUdtMzJBMmFFMGJmMGtvdXdIdkRrMjRrS2RMdXJxa08tSWVab3hVQQ?oc=5,2025-09-23
Timor-Leste’s Protests Fit Into a Regional Trend Foreign Policy.,https://news.google.com/rss/articles/CBMihgFBVV95cUxOWVRLdy02SDlvdFFFeTdzZmdBQjRRNl9uYklDc0o2blNwYm1vMHFnbEN4MUhleHFsTnpTeFp4WktaTDdVbGFBb2Y1OWdCS0lMVlhVOThGX0hlZkhOV2lmVUdtMzJBMmFFMGJmMGtvdXdIdkRrMjRrS2RMdXJxa08tSWVab3hVQQ?oc=5,2025-09-23
Tensions soar across Indonesia as protests against police erupt in multiple cities - CNN.,https://news.google.com/rss/articles/CBMifEFVX3lxTE52a25YNl9ydWVGLXR3VXNvd0xsZVkzZUswaWxaSm94cnRJc1UzM0JMVWtjaWZuWVlaZWFTZmxTQ0Q4Um9TaFNxTFdKRDhnTGJhRlBySHU2UjRUV0I4TW0zdkpma25ja0wzS3JCNTgtR1hHTW5KTDFXRjNURGI?oc=5,2025-08-29
Tensions soar across Indonesia as protests against police erupt in multiple cities CNN.,https://news.google.com/rss/articles/CBMifEFVX3lxTE52a25YNl9ydWVGLXR3VXNvd0xsZVkzZUswaWxaSm94cnRJc1UzM0JMVWtjaWZuWVlaZWFTZmxTQ0Q4Um9TaFNxTFdKRDhnTGJhRlBySHU2UjRUV0I4TW0zdkpma25ja0wzS3JCNTgtR1hHTW5KTDFXRjNURGI?oc=5,2025-08-29
"SAU Removes Warden, Suspends Caretaker in Attempted Rape Case Amid Sustained Student Protests - TheWire.",https://news.google.com/rss/articles/CBMitgFBVV95cUxPX2NHbDl2eF9ZY1piejJPVXZJdWtNekxSRThuSFRqVTVwUDBPN29TOWpDN01QdDJtcURBNkY1cUlEOGRxcC1IYmthcUpIR045SnMwWkVTUHVJZXNyLUx6UUNtaUEyUm5XZ2E0STNUeGhUNHN1LVpGNlZDZk9HdDhybkdlRll5emYxbnJRSnZzb3hLVHprNF8yNEE0X3pNbXNlSGtjZUpDcHpUX0gxaWp3aFFBU1RYQdIBuwFBVV95cUxQLWpSdmNkamNKQ2lsRW5mbEllLV9uWHRlX1djNGI2ZlB6dkZjZXFjT3REQWVFRFBtZnBHRjd6OUJnT2JsSGdybHUxQTRnOGxXODR5S2xGRmMyRWZMRkQzZkhEenp4QTl6V1kwOThpbHhYbzUzU0Nnd0c0TnF1VzRVYWY0dEhORFFmVTc5amg0OHhMU0xjMnV2SWJJakVrSDlwRER6eDNZMGt6cHR2OXVRQzJXRzNoclJFLV9r?oc=5,2025-10-16
"SAU Removes Warden, Suspends Caretaker in Attempted Rape Case Amid Sustained Student Protests TheWire.",https://news.google.com/rss/articles/CBMitgFBVV95cUxPX2NHbDl2eF9ZY1piejJPVXZJdWtNekxSRThuSFRqVTVwUDBPN29TOWpDN01QdDJtcURBNkY1cUlEOGRxcC1IYmthcUpIR045SnMwWkVTUHVJZXNyLUx6UUNtaUEyUm5XZ2E0STNUeGhUNHN1LVpGNlZDZk9HdDhybkdlRll5emYxbnJRSnZzb3hLVHprNF8yNEE0X3pNbXNlSGtjZUpDcHpUX0gxaWp3aFFBU1RYQdIBuwFBVV95cUxQLWpSdmNkamNKQ2lsRW5mbEllLV9uWHRlX1djNGI2ZlB6dkZjZXFjT3REQWVFRFBtZnBHRjd6OUJnT2JsSGdybHUxQTRnOGxXODR5S2xGRmMyRWZMRkQzZkhEenp4QTl6V1kwOThpbHhYbzUzU0Nnd0c0TnF1VzRVYWY0dEhORFFmVTc5amg0OHhMU0xjMnV2SWJJakVrSDlwRER6eDNZMGt6cHR2OXVRQzJXRzNoclJFLV9r?oc=5,2025-10-16
Nepal to Investigate Killings and Arson in Student Protests - The New York Times.,https://news.google.com/rss/articles/CBMijgFBVV95cUxPMm9ic3MzOThaNjlHZmxULTVhZGlxR2hwajdhMXA5S2p2amR6V1F6em5fcWlGZkk0Q182ZkdwV1paOGtqMTBLZXFPQnhYMnVEd3JhZEZXOFV6RGM0VDBodko1dEpKMWc3Vlk0anNhb2Y1NUh5OFBsaE1SbElsbFl4QnlmVGJIcXdIUmFhM3Vn?oc=5,2025-09-21
Nepal to Investigate Killings and Arson in Student Protests The New York Times.,https://news.google.com/rss/articles/CBMijgFBVV95cUxPMm9ic3MzOThaNjlHZmxULTVhZGlxR2hwajdhMXA5S2p2amR6V1F6em5fcWlGZkk0Q182ZkdwV1paOGtqMTBLZXFPQnhYMnVEd3JhZEZXOFV6RGM0VDBodko1dEpKMWc3Vlk0anNhb2Y1NUh5OFBsaE1SbElsbFl4QnlmVGJIcXdIUmFhM3Vn?oc=5,2025-09-21
2 teachers of University of Asia Pacific dismissed amid protests - Prothom Alo English.,https://news.google.com/rss/articles/CBMiW0FVX3lxTE10WGhsSVd0OGJsNGdiNWZHTV9DWXREY05RNFp4VkhiZUF2bV9CbDA4ZjIteTVwRU5jdzJjWnN2eGc0SkZ5LWtPNkQ0emp2azRyOU90U2tFeC1mdDTSAWhBVV95cUxPVWowTHQ2QWZKaWdBMUtvNlBNRXFQbzV1UFN6a05YMU9jcG5reC1LN1ZBYjBpeVROeEw5WFFMOV80RGtPY2NKN3FiVzdNbzRNTkdLaVVWNHlXcnNQV1NyOGtkOVNHUmZ2Wg?oc=5,2026-01-19
2 teachers of University of Asia Pacific dismissed amid protests Prothom Alo English.,https://news.google.com/rss/articles/CBMiW0FVX3lxTE10WGhsSVd0OGJsNGdiNWZHTV9DWXREY05RNFp4VkhiZUF2bV9CbDA4ZjIteTVwRU5jdzJjWnN2eGc0SkZ5LWtPNkQ0emp2azRyOU90U2tFeC1mdDTSAWhBVV95cUxPVWowTHQ2QWZKaWdBMUtvNlBNRXFQbzV1UFN6a05YMU9jcG5reC1LN1ZBYjBpeVROeEw5WFFMOV80RGtPY2NKN3FiVzdNbzRNTkdLaVVWNHlXcnNQV1NyOGtkOVNHUmZ2Wg?oc=5,2026-01-19
Exclusive: South Asian University fires professor for ‘inciting students’ during stipend protests - The Indian Express.,https://news.google.com/rss/articles/CBMizwFBVV95cUxNNnBsUWdQOWRJSjdzamt5ZUI5dlNlV0dmTVo1cVhUX2pwY0VkWHpVbFc3amxHY0NTUlRCTmdVb2tURFgwdlpzYjdSbGNSNW5jUFFBUnNMRm9VSmJrRENlTEVDUmUxRXR0TDNXRTdpVkR5RGxUSlZCY0RFanZTZ2MycHJ4WUd2RkZ0OG9WQjl6anIwWER1Q0pQU2tWWVUxQlFUeW1ZcHVNY1BiTnNieVN3b0xSZHRZd1F2OTMwM05fRkwtRHhrMUs5UFVKRk1aMGfSAdYBQVVfeXFMTkJpNTdNMXZDeXM1MWlDVXR2ZENpNDY5cVhSQmE4eEV1SWUwU053UHh6WUNEdnh0dlhyRjRRVnVKZ1dQeklBYkhFcEJ0eFhWQWk1SmFWWU5pNGxaaUtYcnNGN3ZtSE5MNDYtVEc4RWdTSWJNci00VDlINFlqTzRESWNjMkd0VXJUUHByNU5oRkYwX2JwSkxvWTNReWFEUFRGYlhKSXBfN0gwdnBLRER2bk1rX09HMkx0NWZpNFJPdkpiSmtlblYwWHJaQVo2LVRXazdxSWJ6QQ?oc=5,2025-09-15
Exclusive: South Asian University fires professor for ‘inciting students’ during stipend protests The Indian Express.,https://news.google.com/rss/articles/CBMizwFBVV95cUxNNnBsUWdQOWRJSjdzamt5ZUI5dlNlV0dmTVo1cVhUX2pwY0VkWHpVbFc3amxHY0NTUlRCTmdVb2tURFgwdlpzYjdSbGNSNW5jUFFBUnNMRm9VSmJrRENlTEVDUmUxRXR0TDNXRTdpVkR5RGxUSlZCY0RFanZTZ2MycHJ4WUd2RkZ0OG9WQjl6anIwWER1Q0pQU2tWWVUxQlFUeW1ZcHVNY1BiTnNieVN3b0xSZHRZd1F2OTMwM05fRkwtRHhrMUs5UFVKRk1aMGfSAdYBQVVfeXFMTkJpNTdNMXZDeXM1MWlDVXR2ZENpNDY5cVhSQmE4eEV1SWUwU053UHh6WUNEdnh0dlhyRjRRVnVKZ1dQeklBYkhFcEJ0eFhWQWk1SmFWWU5pNGxaaUtYcnNGN3ZtSE5MNDYtVEc4RWdTSWJNci00VDlINFlqTzRESWNjMkd0VXJUUHByNU5oRkYwX2JwSkxvWTNReWFEUFRGYlhKSXBfN0gwdnBLRER2bk1rX09HMkx0NWZpNFJPdkpiSmtlblYwWHJaQVo2LVRXazdxSWJ6QQ?oc=5,2025-09-15
Understanding Iran’s protest chants: What are demonstrators’ demands.,https://news.google.com/rss/articles/CBMitAFBVV95cUxOWGtMWlhTVDZFeVZfY3lrWHB4LTNQZ3E3MURsbG1nNEI4RGNsS1VhUWlJS3F2dFZ1dGlBVFY1SXVNLWpsMmRvdGtnQXFFd3g0cV9LVDJGSmtabVpxZVZySXhIcUJEY1FRZFlpZ1YyN0draFVMRXgzS1RzX3lGSWJhREtHYWlLVkNaM0tOUDV5Nng5MHNYbXg5a0FUcDN0VHpsN3FGUXpGWlIwT0diUU1ZTHdwYVQ?oc=5,2026-01-02
